latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,regiao
-16.42373,-54.91811,339.47,0.38,0.59,2026-04-24,1643,N,nominal,2.0NRT,296.98,4.6,D,Centro-Oeste
-16.42418,-54.92204,339.32,0.38,0.59,2026-04-24,1643,N,nominal,2.0NRT,296.74,4.6,D,Centro-Oeste
-15.28226,-48.17968,342.2,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,304.59,2.81,D,Sudeste
-15.2787,-48.18021,337.01,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,302.96,2.81,D,Sudeste
-15.19766,-48.53682,335.18,0.45,0.39,2026-04-24,1643,N,nominal,2.0NRT,304.12,2.25,D,Sudeste
-14.27219,-44.69106,333.36,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,298.89,5.28,D,Sudeste
-15.07213,-51.21993,337.16,0.42,0.45,2026-04-24,1643,N,nominal,2.0NRT,301.36,4.56,D,Centro-Oeste
-15.07264,-51.22389,346.17,0.42,0.45,2026-04-24,1643,N,nominal,2.0NRT,302.57,6.13,D,Centro-Oeste
-14.34409,-47.22999,335.03,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,300.18,10.42,D,Sudeste
-14.46977,-48.50174,341.41,0.45,0.39,2026-04-24,1643,N,nominal,2.0NRT,299.28,3.28,D,Sudeste
-13.03916,-39.92325,344.52,0.44,0.46,2026-04-24,1643,N,nominal,2.0NRT,290.15,6.37,D,Nordeste
-15.15484,-56.06217,329.89,0.44,0.62,2026-04-24,1643,N,nominal,2.0NRT,293.62,2.75,D,Centro-Oeste
-13.41715,-44.44421,333.07,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,297.07,2.63,D,Nordeste
-13.38121,-45.30597,335.8,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,295.12,5.47,D,Nordeste
-13.37732,-45.30293,354.06,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,293.21,7.22,D,Nordeste
-13.37787,-45.30651,350.73,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,298.45,5.47,D,Nordeste
-13.37342,-45.2999,342.87,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,301.86,19.97,D,Nordeste
-13.37398,-45.30348,352.62,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,305.61,19.97,D,Nordeste
-13.37453,-45.30705,354.86,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,299.27,11.16,D,Nordeste
-13.37064,-45.30402,351.47,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,298.79,19.97,D,Nordeste
-13.3712,-45.30759,353.6,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,298.21,11.16,D,Nordeste
-13.49575,-48.91877,336.85,0.45,0.39,2026-04-24,1643,N,nominal,2.0NRT,301.01,8.43,D,Centro-Oeste
-13.49155,-48.9151,334.43,0.45,0.39,2026-04-24,1643,N,nominal,2.0NRT,301.71,7.24,D,Centro-Oeste
-13.99378,-56.64586,329.98,0.46,0.64,2026-04-24,1643,N,nominal,2.0NRT,293.6,7.52,D,Centro-Oeste
-12.70382,-46.78002,335.09,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,299.13,3.86,D,Nordeste
-12.70048,-46.78054,341.42,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,298.42,6.5,D,Nordeste
-12.88779,-48.08241,337.53,0.42,0.37,2026-04-24,1643,N,nominal,2.0NRT,296.95,16.19,D,Norte
-13.991,-56.64983,331.72,0.46,0.64,2026-04-24,1643,N,nominal,2.0NRT,291.24,7.38,D,Centro-Oeste
-12.23975,-44.17592,336.25,0.41,0.37,2026-04-24,1643,N,nominal,2.0NRT,296.51,5.44,D,Nordeste
-12.24035,-44.17971,339.15,0.41,0.37,2026-04-24,1643,N,nominal,2.0NRT,295.65,3.97,D,Nordeste
-12.23691,-44.18031,338.23,0.41,0.37,2026-04-24,1643,N,nominal,2.0NRT,296.37,4.16,D,Nordeste
-12.23752,-44.1841,335.48,0.41,0.37,2026-04-24,1643,N,nominal,2.0NRT,295.83,4.16,D,Nordeste
-12.4076,-46.87531,347.76,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,296.94,13.85,D,Nordeste
-12.41251,-47.49376,329.77,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,295.79,4.9,D,Nordeste
-12.40912,-47.49429,348.28,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,295.42,7.75,D,Nordeste
-11.76626,-43.63243,336.47,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,289.85,3.65,D,Nordeste
-11.76692,-43.63645,333.38,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,295.4,3.65,D,Nordeste
-11.7634,-43.63704,336.38,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,294.15,3.65,D,Nordeste
-11.757,-43.64222,347.52,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,293.05,10.31,D,Nordeste
-11.75716,-43.64186,346.74,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,292.65,10.7,D,Nordeste
-11.75363,-43.64244,338.94,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,291.22,5.02,D,Nordeste
-11.75428,-43.64647,332.28,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,292.04,5.02,D,Nordeste
-11.75146,-44.74764,337.63,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,295.03,2.2,D,Nordeste
-11.34947,-42.34605,367.0,0.51,0.41,2026-04-24,1645,N,high,2.0NRT,296.78,9.67,D,Nordeste
-11.34788,-42.3367,335.28,0.51,0.41,2026-04-24,1645,N,nominal,2.0NRT,293.85,6.9,D,Nordeste
-11.34867,-42.34137,345.94,0.51,0.41,2026-04-24,1645,N,nominal,2.0NRT,294.8,9.67,D,Nordeste
-11.34568,-42.34666,332.1,0.51,0.41,2026-04-24,1645,N,nominal,2.0NRT,293.5,9.67,D,Nordeste
-13.00181,-54.68204,367.0,0.33,0.56,2026-04-24,1645,N,high,2.0NRT,296.91,4.11,D,Centro-Oeste
-13.00145,-54.67898,330.58,0.33,0.56,2026-04-24,1645,N,nominal,2.0NRT,295.51,4.11,D,Centro-Oeste
-12.99627,-54.67955,329.84,0.33,0.56,2026-04-24,1645,N,nominal,2.0NRT,295.56,4.11,D,Norte
-12.99663,-54.68263,338.86,0.33,0.56,2026-04-24,1645,N,nominal,2.0NRT,295.78,4.11,D,Norte
-13.00097,-54.68065,367.0,0.33,0.56,2026-04-24,1645,N,high,2.0NRT,296.19,6.86,D,Centro-Oeste
-13.00136,-54.68372,344.41,0.33,0.56,2026-04-24,1645,N,nominal,2.0NRT,293.63,6.86,D,Centro-Oeste
-11.99364,-47.77013,328.54,0.4,0.37,2026-04-24,1645,N,nominal,2.0NRT,288.46,6.17,D,Nordeste
-11.966,-47.74783,329.26,0.4,0.37,2026-04-24,1645,N,nominal,2.0NRT,285.9,2.47,D,Nordeste
-11.93617,-49.28833,342.91,0.46,0.39,2026-04-24,1645,N,nominal,2.0NRT,290.23,6.99,D,Norte
-11.93677,-49.2925,353.24,0.46,0.39,2026-04-24,1645,N,nominal,2.0NRT,300.21,22.29,D,Norte
-11.93256,-49.28886,342.48,0.46,0.39,2026-04-24,1645,N,nominal,2.0NRT,292.16,6.99,D,Norte
-11.93316,-49.29303,343.05,0.46,0.39,2026-04-24,1645,N,nominal,2.0NRT,292.94,22.29,D,Norte
-11.88226,-49.71678,332.17,0.48,0.4,2026-04-24,1645,N,nominal,2.0NRT,295.97,5.06,D,Norte
-11.87794,-49.71292,346.79,0.48,0.4,2026-04-24,1645,N,nominal,2.0NRT,295.0,5.06,D,Norte
-11.8047,-49.40615,347.54,0.46,0.39,2026-04-24,1645,N,nominal,2.0NRT,295.62,9.36,D,Norte
-11.80107,-49.40668,349.39,0.46,0.39,2026-04-24,1645,N,nominal,2.0NRT,296.66,8.17,D,Norte
-11.80166,-49.41087,336.06,0.46,0.39,2026-04-24,1645,N,nominal,2.0NRT,297.26,8.17,D,Norte
-11.79803,-49.41141,347.14,0.46,0.39,2026-04-24,1645,N,nominal,2.0NRT,295.72,8.17,D,Norte
-11.80968,-49.70939,343.86,0.48,0.4,2026-04-24,1645,N,nominal,2.0NRT,296.01,12.06,D,Norte
-11.80631,-49.70347,329.85,0.47,0.4,2026-04-24,1645,N,nominal,2.0NRT,297.39,35.48,D,Norte
-11.80694,-49.70785,335.05,0.48,0.4,2026-04-24,1645,N,nominal,2.0NRT,303.92,35.48,D,Norte
-10.75927,-44.25711,328.04,0.42,0.38,2026-04-24,1645,N,nominal,2.0NRT,294.49,1.84,D,Nordeste
-10.61237,-44.96162,334.87,0.4,0.37,2026-04-24,1645,N,nominal,2.0NRT,296.79,4.31,D,Nordeste
-10.61296,-44.96531,344.84,0.4,0.37,2026-04-24,1645,N,nominal,2.0NRT,296.64,4.31,D,Nordeste
-10.60956,-44.96588,341.5,0.4,0.37,2026-04-24,1645,N,nominal,2.0NRT,309.44,63.12,D,Nordeste
-10.95095,-48.83615,347.9,0.43,0.38,2026-04-24,1645,N,nominal,2.0NRT,278.77,8.83,D,Norte
-10.94744,-48.83665,337.34,0.43,0.38,2026-04-24,1645,N,nominal,2.0NRT,277.42,8.83,D,Norte
-11.20238,-51.0028,330.09,0.55,0.43,2026-04-24,1645,N,nominal,2.0NRT,286.43,4.2,D,Norte
-11.31615,-51.82774,344.77,0.41,0.45,2026-04-24,1645,N,nominal,2.0NRT,292.18,8.11,D,Norte
-11.31667,-51.83152,340.78,0.41,0.45,2026-04-24,1645,N,nominal,2.0NRT,293.54,8.11,D,Norte
-10.5499,-50.97686,329.15,0.54,0.42,2026-04-24,1645,N,nominal,2.0NRT,290.68,4.1,D,Norte
-7.11209,-47.01117,354.62,0.38,0.36,2026-04-24,1645,N,nominal,2.0NRT,299.74,19.65,D,Nordeste
-5.85903,-43.2542,330.11,0.53,0.42,2026-04-24,1645,N,nominal,2.0NRT,294.75,4.44,D,Nordeste
-5.93889,-48.02046,330.5,0.39,0.36,2026-04-24,1645,N,nominal,2.0NRT,294.16,5.08,D,Norte
-3.54727,-42.70484,341.22,0.41,0.45,2026-04-24,1648,N,nominal,2.0NRT,291.57,3.44,D,Nordeste
-18.50671,-55.4998,349.65,0.72,0.76,2026-04-24,1824,N,nominal,2.0NRT,291.99,10.26,D,Centro-Oeste
-18.62066,-58.60786,345.49,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,282.8,10.38,D,Centro-Oeste
-18.62164,-58.61233,354.33,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,283.56,10.38,D,Centro-Oeste
-18.62261,-58.61678,356.66,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,285.14,21.92,D,Centro-Oeste
2.59641,-72.77953,330.69,0.42,0.38,2026-04-24,1830,N,nominal,2.0NRT,295.83,3.51,D,Norte
-18.6138,-58.6048,337.9,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,280.64,11.47,D,Centro-Oeste
-18.61477,-58.60928,356.46,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,281.89,11.9,D,Centro-Oeste
2.59795,-72.78006,334.37,0.42,0.38,2026-04-24,1830,N,nominal,2.0NRT,296.3,3.54,D,Norte
-18.61575,-58.61373,356.46,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,283.25,11.9,D,Centro-Oeste
-18.60397,-58.61652,328.88,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,285.52,11.23,D,Centro-Oeste
3.34179,-71.50202,335.35,0.48,0.4,2026-04-24,1830,N,nominal,2.0NRT,293.28,8.06,D,Norte
-18.60591,-58.62537,353.81,0.46,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.83,8.16,D,Centro-Oeste
3.40846,-72.27227,354.16,0.45,0.39,2026-04-24,1830,N,nominal,2.0NRT,298.61,11.8,D,Norte
-18.60495,-58.62094,356.86,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,288.27,8.16,D,Centro-Oeste
3.43354,-72.25134,341.8,0.45,0.39,2026-04-24,1830,N,nominal,2.0NRT,300.77,15.52,D,Norte
-18.60002,-58.62674,328.35,0.46,0.64,2026-04-24,1824,N,nominal,2.0NRT,287.37,8.16,D,Centro-Oeste
3.43711,-72.25185,340.66,0.45,0.39,2026-04-24,1830,N,nominal,2.0NRT,297.79,15.52,D,Norte
-18.60494,-58.64911,327.72,0.46,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.52,3.98,D,Centro-Oeste
3.43233,-72.25085,334.69,0.45,0.39,2026-04-24,1830,N,nominal,2.0NRT,298.77,15.68,D,Norte
-18.60007,-58.65504,329.62,0.46,0.64,2026-04-24,1824,N,nominal,2.0NRT,289.17,4.89,D,Centro-Oeste
3.4359,-72.25136,347.96,0.45,0.39,2026-04-24,1830,N,nominal,2.0NRT,298.99,15.68,D,Norte
-18.59421,-58.65651,325.53,0.46,0.64,2026-04-24,1824,N,nominal,2.0NRT,289.12,4.89,D,Centro-Oeste
-18.58138,-58.62649,328.48,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,287.62,3.18,D,Centro-Oeste
3.41506,-72.98775,330.29,0.42,0.38,2026-04-24,1830,N,nominal,2.0NRT,296.19,3.1,D,Norte
-18.58238,-58.63098,335.68,0.46,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.58,3.18,D,Centro-Oeste
3.35478,-73.81976,342.82,0.4,0.37,2026-04-24,1830,N,nominal,2.0NRT,297.76,8.68,D,Norte
-18.55873,-58.58033,330.44,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,287.96,13.01,D,Centro-Oeste
-18.55974,-58.58483,346.25,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,287.68,14.58,D,Centro-Oeste
-18.56073,-58.58931,351.75,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,287.24,14.58,D,Centro-Oeste
-18.5637,-58.60268,353.14,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,287.96,8.86,D,Centro-Oeste
4.27931,-70.87549,334.49,0.54,0.42,2026-04-24,1832,N,nominal,2.0NRT,294.15,6.13,D,Norte
-18.56173,-58.59378,357.62,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,287.4,14.6,D,Centro-Oeste
4.28017,-70.87354,334.26,0.54,0.42,2026-04-24,1832,N,nominal,2.0NRT,293.78,6.09,D,Norte
-18.56272,-58.59824,357.59,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,287.41,14.6,D,Centro-Oeste
4.20882,-72.45334,335.3,0.45,0.39,2026-04-24,1832,N,nominal,2.0NRT,297.65,3.77,D,Norte
-18.55781,-58.6041,330.66,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.13,8.86,D,Centro-Oeste
-18.55583,-58.59519,356.87,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,287.92,14.6,D,Centro-Oeste
4.52957,-70.61842,330.24,0.56,0.43,2026-04-24,1832,N,nominal,2.0NRT,294.84,4.5,D,Norte
-18.55682,-58.59966,356.88,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,288.69,14.6,D,Centro-Oeste
4.33437,-71.98694,345.54,0.47,0.4,2026-04-24,1832,N,nominal,2.0NRT,301.43,14.97,D,Norte
-18.54504,-58.60252,367.0,0.47,0.64,2026-04-24,1824,N,high,2.0NRT,290.18,14.06,D,Centro-Oeste
4.53147,-70.62141,334.83,0.56,0.43,2026-04-24,1832,N,nominal,2.0NRT,295.31,2.43,D,Norte
-18.54304,-58.59357,329.15,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,287.96,7.79,D,Centro-Oeste
4.33422,-71.98607,344.33,0.47,0.4,2026-04-24,1832,N,nominal,2.0NRT,300.52,13.88,D,Norte
-18.54404,-58.59805,346.4,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.75,14.06,D,Centro-Oeste
4.18984,-73.0414,332.37,0.42,0.38,2026-04-24,1832,N,nominal,2.0NRT,295.96,3.38,D,Norte
-18.54603,-58.60697,329.03,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.7,9.19,D,Centro-Oeste
4.65209,-70.15775,331.24,0.4,0.44,2026-04-24,1832,N,nominal,2.0NRT,284.65,1.78,D,Norte
-18.53311,-58.57701,346.65,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.76,11.82,D,Centro-Oeste
4.87251,-70.17863,340.62,0.4,0.44,2026-04-24,1832,N,nominal,2.0NRT,294.13,9.55,D,Norte
-18.53412,-58.58152,330.14,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,289.0,11.99,D,Centro-Oeste
4.87197,-70.1823,348.65,0.4,0.44,2026-04-24,1832,N,nominal,2.0NRT,296.58,13.2,D,Norte
-18.53513,-58.58602,340.52,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,289.23,11.99,D,Centro-Oeste
4.75382,-71.25213,334.51,0.52,0.41,2026-04-24,1832,N,nominal,2.0NRT,297.69,4.53,D,Norte
-18.53715,-58.59501,342.47,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.91,8.48,D,Centro-Oeste
4.71111,-71.6886,332.66,0.49,0.4,2026-04-24,1832,N,nominal,2.0NRT,295.0,3.03,D,Norte
-18.53614,-58.59052,357.18,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,289.57,8.48,D,Centro-Oeste
4.79857,-71.1461,339.88,0.53,0.42,2026-04-24,1832,N,nominal,2.0NRT,297.31,6.08,D,Norte
-18.53024,-58.59196,344.9,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,289.09,8.48,D,Centro-Oeste
4.76251,-72.50813,334.73,0.45,0.39,2026-04-24,1832,N,nominal,2.0NRT,295.46,2.94,D,Norte
-18.53125,-58.59645,326.19,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.64,8.48,D,Centro-Oeste
4.84946,-72.76675,333.39,0.44,0.38,2026-04-24,1832,N,nominal,2.0NRT,295.96,2.64,D,Norte
-18.53226,-58.60093,338.78,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,289.67,7.52,D,Centro-Oeste
5.1365,-72.07111,332.63,0.47,0.4,2026-04-24,1832,N,nominal,2.0NRT,295.61,4.08,D,Norte
-18.52924,-58.58746,356.93,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,289.67,11.99,D,Centro-Oeste
5.13587,-72.0754,333.42,0.47,0.4,2026-04-24,1832,N,nominal,2.0NRT,292.78,1.65,D,Norte
-20.11918,-66.68056,331.19,0.44,0.39,2026-04-24,1824,N,nominal,2.0NRT,302.1,2.11,D,Centro-Oeste
-20.12086,-66.68359,333.36,0.44,0.39,2026-04-24,1824,N,nominal,2.0NRT,300.47,2.64,D,Centro-Oeste
-18.54799,-58.60108,367.0,0.47,0.64,2026-04-24,1824,N,high,2.0NRT,290.23,12.7,D,Centro-Oeste
-18.54701,-58.5966,341.59,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.17,12.7,D,Centro-Oeste
-18.54895,-58.60556,345.92,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,289.53,10.72,D,Centro-Oeste
5.27466,-72.12126,339.75,0.47,0.4,2026-04-24,1832,N,nominal,2.0NRT,298.2,14.16,D,Norte
-18.53624,-58.57551,333.03,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.69,8.45,D,Centro-Oeste
-18.53722,-58.58003,328.35,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.67,8.76,D,Centro-Oeste
-18.5323,-58.58601,334.35,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,288.69,8.76,D,Centro-Oeste
-18.53523,-58.59952,340.12,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,289.71,10.78,D,Centro-Oeste
-18.53328,-58.59052,357.89,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,289.71,14.09,D,Centro-Oeste
-18.53426,-58.59502,357.85,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,289.27,14.09,D,Centro-Oeste
-18.52739,-58.59198,352.37,0.47,0.64,2026-04-24,1824,N,nominal,2.0NRT,289.03,10.23,D,Centro-Oeste
-18.52641,-58.58746,357.09,0.47,0.64,2026-04-24,1824,N,low,2.0NRT,289.5,16.79,D,Centro-Oeste
-17.48184,-59.53909,343.76,0.43,0.62,2026-04-24,1824,N,nominal,2.0NRT,291.26,4.61,D,Centro-Oeste
-17.47612,-59.54027,329.27,0.43,0.62,2026-04-24,1824,N,nominal,2.0NRT,290.28,4.61,D,Centro-Oeste
-16.26929,-60.59513,332.23,0.39,0.59,2026-04-24,1824,N,nominal,2.0NRT,293.83,3.09,D,Centro-Oeste
-16.26954,-60.59303,327.96,0.39,0.59,2026-04-24,1824,N,nominal,2.0NRT,293.86,3.23,D,Centro-Oeste
-17.53316,-68.2157,335.11,0.41,0.37,2026-04-24,1824,N,low,2.0NRT,305.61,1.59,D,Centro-Oeste
-17.49103,-71.35706,336.79,0.39,0.36,2026-04-24,1826,N,low,2.0NRT,307.57,2.64,D,Centro-Oeste
-17.48822,-71.36136,339.19,0.39,0.36,2026-04-24,1826,N,nominal,2.0NRT,306.18,1.28,D,Centro-Oeste
-17.48485,-71.36189,340.01,0.39,0.36,2026-04-24,1826,N,nominal,2.0NRT,307.11,1.16,D,Centro-Oeste
-17.04972,-71.71348,347.04,0.4,0.37,2026-04-24,1826,N,nominal,2.0NRT,303.28,13.83,D,Centro-Oeste
-13.99405,-56.64222,329.85,0.76,0.77,2026-04-24,1826,N,nominal,2.0NRT,288.08,8.9,D,Centro-Oeste
-14.24861,-58.19879,367.0,0.6,0.71,2026-04-24,1826,N,high,2.0NRT,292.87,29.09,D,Centro-Oeste
-14.25066,-58.19666,367.0,0.6,0.71,2026-04-24,1826,N,high,2.0NRT,293.08,23.4,D,Centro-Oeste
-14.55279,-62.23605,334.01,0.33,0.55,2026-04-24,1826,N,nominal,2.0NRT,291.32,0.46,D,Centro-Oeste
-16.20445,-72.46073,334.04,0.41,0.37,2026-04-24,1826,N,low,2.0NRT,304.29,0.98,D,Centro-Oeste
-15.10422,-66.86626,328.4,0.5,0.41,2026-04-24,1826,N,nominal,2.0NRT,295.07,2.67,D,Centro-Oeste
-14.75854,-65.32083,333.06,0.41,0.45,2026-04-24,1826,N,nominal,2.0NRT,293.4,3.76,D,Centro-Oeste
-13.66019,-60.62721,367.0,0.43,0.62,2026-04-24,1826,N,high,2.0NRT,297.73,21.52,D,Centro-Oeste
-13.65935,-60.62315,337.68,0.43,0.62,2026-04-24,1826,N,nominal,2.0NRT,293.42,21.52,D,Centro-Oeste
-13.66102,-60.63127,336.88,0.43,0.62,2026-04-24,1826,N,nominal,2.0NRT,296.53,14.37,D,Centro-Oeste
-13.65961,-60.62421,367.0,0.43,0.62,2026-04-24,1826,N,high,2.0NRT,293.65,24.18,D,Centro-Oeste
-13.66041,-60.62828,351.64,0.43,0.62,2026-04-24,1826,N,nominal,2.0NRT,297.97,24.18,D,Centro-Oeste
-13.65468,-60.62944,367.0,0.43,0.62,2026-04-24,1826,N,high,2.0NRT,294.66,9.65,D,Centro-Oeste
-13.65387,-60.62537,343.32,0.43,0.62,2026-04-24,1826,N,nominal,2.0NRT,292.11,9.65,D,Centro-Oeste
-12.3038,-57.17691,336.28,0.76,0.77,2026-04-24,1826,N,nominal,2.0NRT,292.18,13.06,D,Norte
-12.3016,-57.17314,338.07,0.76,0.77,2026-04-24,1826,N,nominal,2.0NRT,290.48,15.1,D,Norte
-13.62612,-66.57566,331.6,0.54,0.42,2026-04-24,1826,N,nominal,2.0NRT,295.57,2.49,D,Centro-Oeste
-13.66846,-66.81886,331.12,0.53,0.42,2026-04-24,1826,N,nominal,2.0NRT,294.82,7.52,D,Centro-Oeste
-13.66931,-66.82374,328.2,0.53,0.42,2026-04-24,1826,N,nominal,2.0NRT,295.3,7.09,D,Centro-Oeste
-13.34994,-66.60274,334.58,0.55,0.42,2026-04-24,1826,N,nominal,2.0NRT,296.07,4.73,D,Centro-Oeste
-33.51358,-56.56366,325.28,0.59,0.53,2026-04-24,1819,N,nominal,2.0NRT,294.7,4.05,D,Centro-Oeste
-12.75239,-64.93791,334.86,0.47,0.48,2026-04-24,1826,N,nominal,2.0NRT,292.22,2.69,D,Norte
-12.90762,-67.73504,338.01,0.48,0.4,2026-04-24,1826,N,nominal,2.0NRT,298.26,6.71,D,Norte
-12.90022,-67.73632,350.61,0.48,0.4,2026-04-24,1826,N,nominal,2.0NRT,297.4,13.97,D,Norte
-12.9017,-67.74525,327.64,0.48,0.4,2026-04-24,1826,N,nominal,2.0NRT,295.43,6.84,D,Norte
-12.89577,-67.7325,347.22,0.48,0.4,2026-04-24,1826,N,nominal,2.0NRT,297.84,6.17,D,Norte
-12.89651,-67.73696,342.36,0.48,0.4,2026-04-24,1826,N,nominal,2.0NRT,295.74,6.17,D,Norte
-12.89725,-67.74142,349.77,0.48,0.4,2026-04-24,1826,N,nominal,2.0NRT,296.32,24.9,D,Norte
-12.89281,-67.7376,337.07,0.48,0.4,2026-04-24,1826,N,nominal,2.0NRT,295.55,6.17,D,Norte
-12.89355,-67.74207,349.6,0.48,0.4,2026-04-24,1826,N,nominal,2.0NRT,298.1,24.9,D,Norte
-13.39464,-73.26009,325.76,0.41,0.37,2026-04-24,1826,N,low,2.0NRT,297.01,1.92,D,Centro-Oeste
-33.36853,-60.15793,330.6,0.57,0.43,2026-04-24,1819,N,nominal,2.0NRT,297.78,3.94,D,Centro-Oeste
-33.36954,-60.16096,338.45,0.38,0.43,2026-04-24,1819,N,nominal,2.0NRT,298.89,3.95,D,Centro-Oeste
-11.85071,-66.28224,339.52,0.4,0.44,2026-04-24,1826,N,nominal,2.0NRT,291.89,4.04,D,Norte
-33.25536,-60.28418,327.77,0.57,0.43,2026-04-24,1819,N,nominal,2.0NRT,295.9,5.79,D,Centro-Oeste
-33.32473,-68.28583,337.56,0.41,0.37,2026-04-24,1819,N,nominal,2.0NRT,303.41,2.28,D,Centro-Oeste
-33.29547,-70.72655,332.08,0.5,0.41,2026-04-24,1819,N,nominal,2.0NRT,301.12,1.7,D,Centro-Oeste
-30.12418,-62.88789,327.35,0.48,0.4,2026-04-24,1821,N,nominal,2.0NRT,293.69,2.55,D,Centro-Oeste
-30.08903,-62.88599,328.88,0.48,0.4,2026-04-24,1821,N,nominal,2.0NRT,294.54,4.65,D,Centro-Oeste
-30.09237,-62.88811,329.43,0.48,0.4,2026-04-24,1821,N,nominal,2.0NRT,294.39,4.47,D,Centro-Oeste
-29.5274,-66.81833,333.78,0.38,0.36,2026-04-24,1821,N,nominal,2.0NRT,295.68,3.05,D,Centro-Oeste
-26.4579,-54.44711,333.05,0.56,0.69,2026-04-24,1821,N,nominal,2.0NRT,285.72,7.64,D,Sul
-26.45954,-54.45335,333.43,0.56,0.69,2026-04-24,1821,N,nominal,2.0NRT,284.42,5.24,D,Sul
0.26011,-70.01675,331.65,0.54,0.42,2026-04-24,1830,N,nominal,2.0NRT,293.32,3.98,D,Norte
-28.7678,-66.04337,340.77,0.4,0.37,2026-04-24,1821,N,nominal,2.0NRT,297.82,3.93,D,Centro-Oeste
-28.76443,-66.0441,330.62,0.4,0.37,2026-04-24,1821,N,nominal,2.0NRT,296.19,2.42,D,Centro-Oeste
-26.25201,-54.54876,350.17,0.56,0.69,2026-04-24,1821,N,nominal,2.0NRT,275.3,9.19,D,Centro-Oeste
-25.99779,-54.30365,325.22,0.58,0.7,2026-04-24,1821,N,nominal,2.0NRT,275.98,13.82,D,Sul
